From Date,Station Name,Latitude,Longitude,PM2.5,AT,RH,WS,Sin_WD,Cos_WD,sin_hour,cos_hour,sin_month,cos_month,Season_Winter,Season_Spring,Season_Summer,Season_Monsoon,city
2023-01-04 09:00:00,Ballygunge,22.5367507,88.3638022,90.97,17.933333333333334,99.30333333333331,1.6333333333333335,0.0015509334795554,0.9999987973019476,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-04 12:00:00,Ballygunge,22.5367507,88.3638022,92.46666666666664,20.99,79.79333333333334,1.1900000000000002,0.0015255911594862,0.99999883628513,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-04 15:00:00,Ballygunge,22.5367507,88.3638022,91.99666666666668,20.01,74.01666666666667,1.1133333333333333,0.0016839008946577,0.9999985822378836,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-04 18:00:00,Ballygunge,22.5367507,88.3638022,100.85,17.323333333333334,97.03666666666668,0.6733333333333333,0.0014239383190921,0.9999989861993178,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-04 21:00:00,Ballygunge,22.5367507,88.3638022,104.32666666666668,15.76,99.48333333333332,1.2266666666666666,0.0006956917576465,0.99999975800646,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 00:00:00,Ballygunge,22.5367507,88.3638022,101.87666666666668,14.506666666666668,99.48666666666666,1.2666666666666666,0.0012401266958818,0.9999992310425936,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 03:00:00,Ballygunge,22.5367507,88.3638022,101.07666666666668,13.526666666666666,99.49,1.15,0.0018484486939422,0.9999982916172536,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 06:00:00,Ballygunge,22.5367507,88.3638022,104.57666666666668,13.8,99.48666666666666,1.49,0.0017785535441301,0.9999984183723946,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 09:00:00,Ballygunge,22.5367507,88.3638022,111.71666666666664,17.8,91.20666666666666,1.45,0.001535143264859,0.999998821666884,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 12:00:00,Ballygunge,22.5367507,88.3638022,104.07,21.266666666666666,63.44,1.61,0.0015257506566086,0.9999988360417896,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 15:00:00,Ballygunge,22.5367507,88.3638022,93.57666666666668,20.25,67.08333333333333,1.4533333333333331,0.0018216354694167,0.9999983408207318,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 18:00:00,Ballygunge,22.5367507,88.3638022,111.68333333333332,18.30666666666667,78.53333333333335,0.91,0.0015601311465238,0.9999987829946624,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-05 21:00:00,Ballygunge,22.5367507,88.3638022,135.56,17.003333333333334,97.18666666666668,1.09,0.0018366281912903,0.9999983133970212,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 00:00:00,Ballygunge,22.5367507,88.3638022,118.41666666666669,14.343333333333334,99.02,1.81,0.001823194996061,0.999998337978622,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 03:00:00,Ballygunge,22.5367507,88.3638022,99.35666666666668,12.076666666666668,99.48333333333332,1.5666666666666669,0.0017652444007645,0.9999984419548892,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 06:00:00,Ballygunge,22.5367507,88.3638022,108.38666666666668,12.28,99.45666666666666,1.6499999999999997,0.0017827359113545,0.9999984109250726,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 09:00:00,Ballygunge,22.5367507,88.3638022,132.46,18.46,72.49,1.5933333333333335,0.0018233544931039,0.9999983376878144,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 12:00:00,Ballygunge,22.5367507,88.3638022,119.17,22.42,48.75333333333333,1.6366666666666667,0.0016001826427565,0.9999987197069352,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 15:00:00,Ballygunge,22.5367507,88.3638022,84.51666666666667,20.91333333333333,54.50666666666666,1.28,0.0016969264895361,0.999998560219208,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 18:00:00,Ballygunge,22.5367507,88.3638022,94.93333333333334,18.30666666666667,70.46333333333332,0.4733333333333333,0.0016747386733271,0.9999985976242048,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-06 21:00:00,Ballygunge,22.5367507,88.3638022,116.47333333333334,16.533333333333335,93.18,0.5966666666666667,0.0017813536035465,0.9999984133884108,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 00:00:00,Ballygunge,22.5367507,88.3638022,125.53000000000002,14.736666666666666,99.46999999999998,1.2433333333333334,0.0016731437024814,0.9999986002940958,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 03:00:00,Ballygunge,22.5367507,88.3638022,122.87333333333332,12.976666666666668,99.45333333333332,1.6,0.0017951944033675,0.9999983886372288,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 06:00:00,Ballygunge,22.5367507,88.3638022,128.78666666666666,12.92,99.46999999999998,1.79,0.0017915614149713,0.9999983951525604,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 09:00:00,Ballygunge,22.5367507,88.3638022,140.9,18.006666666666664,75.61,1.5033333333333332,0.0014895448088367,0.999998890627516,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 12:00:00,Ballygunge,22.5367507,88.3638022,140.8766666666667,21.69,50.56,1.6966666666666663,0.00179404248022,0.9999983907044948,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 15:00:00,Ballygunge,22.5367507,88.3638022,124.84,20.176666666666662,60.56999999999999,1.403333333333333,0.0018424586941298,0.9999983026715398,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 18:00:00,Ballygunge,22.5367507,88.3638022,138.8033333333333,16.686666666666667,93.36,0.5833333333333334,0.0011606616499119,0.9999993264320404,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-07 21:00:00,Ballygunge,22.5367507,88.3638022,168.20666666666668,15.453333333333331,99.49,0.62,0.0015704452931406,0.9999987668500304,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 00:00:00,Ballygunge,22.5367507,88.3638022,161.70000000000002,14.543333333333331,99.49,1.15,0.0016731259805831,0.999998600323747,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 03:00:00,Ballygunge,22.5367507,88.3638022,147.19333333333336,13.406666666666666,99.49,1.2833333333333334,0.0018213164753299,0.9999983414017728,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 06:00:00,Ballygunge,22.5367507,88.3638022,145.08666666666667,13.986666666666666,98.09,1.2833333333333334,0.0017990932201565,0.999998381630483,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 09:00:00,Ballygunge,22.5367507,88.3638022,150.04333333333332,19.343333333333334,56.19,1.19,0.0015249354490937,0.999998837285262,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 12:00:00,Ballygunge,22.5367507,88.3638022,130.97333333333333,22.766666666666666,47.22,1.0233333333333332,0.0016725234360403,0.9999986013316998,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 15:00:00,Ballygunge,22.5367507,88.3638022,106.03333333333336,21.64333333333333,57.173333333333325,0.8966666666666666,0.0017388210539571,0.9999984882495284,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 18:00:00,Ballygunge,22.5367507,88.3638022,130.54999999999998,18.61,83.05666666666667,0.3933333333333333,0.0015931470482484,0.999998730940436,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-08 21:00:00,Ballygunge,22.5367507,88.3638022,146.22666666666666,17.526666666666667,93.76333333333332,0.8233333333333333,0.0018186227474777,0.999998346304284,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 00:00:00,Ballygunge,22.5367507,88.3638022,131.97666666666666,15.776666666666666,93.82333333333334,0.6433333333333334,0.0015980382928015,0.999998723135992,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 03:00:00,Ballygunge,22.5367507,88.3638022,128.48333333333335,14.54,97.70333333333332,0.7633333333333333,0.0016648498540156,0.9999986141365216,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 06:00:00,Ballygunge,22.5367507,88.3638022,138.54999999999998,15.426666666666668,90.88333333333333,1.1866666666666668,0.0014900587440367,0.9999988898618536,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 09:00:00,Ballygunge,22.5367507,88.3638022,150.48333333333332,21.096666666666668,56.2,1.3333333333333333,0.0016983087975471,0.9999985578725742,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 12:00:00,Ballygunge,22.5367507,88.3638022,113.71990512106096,25.43863213125804,46.89139383560205,0.943842722772738,0.0012138280245459,0.999999263310492,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 15:00:00,Ballygunge,22.5367507,88.3638022,73.12666666666667,23.991923876406517,54.50940230526843,0.8441373937184752,0.0014375008474669,0.999998966795123,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 18:00:00,Ballygunge,22.5367507,88.3638022,94.77666666666666,20.526666666666667,69.55666666666667,0.4266666666666667,0.0016177982115296,0.9999986913636172,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-09 21:00:00,Ballygunge,22.5367507,88.3638022,125.05666666666666,18.843333333333334,85.96666666666665,0.6633333333333333,0.0016801084084761,0.999998588616872,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 00:00:00,Ballygunge,22.5367507,88.3638022,100.14333333333332,17.25,69.34,0.69,0.0016498394057535,0.9999986390140416,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 03:00:00,Ballygunge,22.5367507,88.3638022,89.28333333333335,15.763333333333334,59.34666666666666,0.7200000000000001,0.0018215468599482,0.9999983409821424,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 06:00:00,Ballygunge,22.5367507,88.3638022,109.32333333333332,16.166666666666668,63.45,1.15,0.0016501761218343,0.9999986384584566,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 09:00:00,Ballygunge,22.5367507,88.3638022,117.57333333333334,22.290000000000003,34.03666666666667,1.2966666666666666,0.0012115766991974,0.9999992660406816,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 12:00:00,Ballygunge,22.5367507,88.3638022,91.25666666666666,26.093333333333334,26.916666666666668,1.1900000000000002,0.0016347757914213,0.9999986637531632,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 15:00:00,Ballygunge,22.5367507,88.3638022,71.89333333333333,23.136666666666667,36.25,0.64,0.0015213733466799,0.9999988427109004,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 18:00:00,Ballygunge,22.5367507,88.3638022,71.19333333333333,17.533333333333335,64.10000000000001,0.2333333333333333,0.0012748261939031,0.9999991874087576,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-10 21:00:00,Ballygunge,22.5367507,88.3638022,184.68,15.97,92.94,0.1733333333333333,0.0010419602809496,0.9999994571592392,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 00:00:00,Ballygunge,22.5367507,88.3638022,234.42666666666665,16.62666666666667,85.66333333333334,0.8433333333333334,0.0017370134205293,0.9999984913910503,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 03:00:00,Ballygunge,22.5367507,88.3638022,126.37666666666668,15.676666666666668,78.64,0.8300000000000001,0.0017543099911341,0.9999984611970436,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 06:00:00,Ballygunge,22.5367507,88.3638022,152.92333333333332,16.330000000000002,65.94333333333334,1.1566666666666667,0.00181321756984,0.999998356119671,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 09:00:00,Ballygunge,22.5367507,88.3638022,128.93333333333334,21.820000000000004,41.12,1.54,0.0016662144402027,0.9999986118637562,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 12:00:00,Ballygunge,22.5367507,88.3638022,79.83999999999999,24.82333333333333,33.42666666666667,1.46,0.0016661258307101,0.9999986120113948,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 15:00:00,Ballygunge,22.5367507,88.3638022,64.62666666666667,23.063333333333333,36.21,1.01,0.001662315622517,0.9999986183524312,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 18:00:00,Ballygunge,22.5367507,88.3638022,120.07666666666668,19.523333333333333,51.16,0.6066666666666666,0.0015517132432341,0.9999987960922808,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-11 21:00:00,Ballygunge,22.5367507,88.3638022,128.90666666666667,17.356666666666666,59.053333333333335,0.3666666666666667,0.0013478227324321,0.9999990916865285,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 00:00:00,Ballygunge,22.5367507,88.3638022,112.7,15.75,75.63,0.5433333333333333,0.001696253057427,0.9999985613617476,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 03:00:00,Ballygunge,22.5367507,88.3638022,127.13,14.589999999999998,96.73666666666666,0.6933333333333334,0.0016943390924811,0.9999985646064896,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 06:00:00,Ballygunge,22.5367507,88.3638022,160.05666666666664,15.743333333333332,90.78666666666668,0.6233333333333334,0.0016088132082037,0.9999987058591931,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 09:00:00,Ballygunge,22.5367507,88.3638022,160.73333333333332,22.363333333333333,40.84333333333333,0.9366666666666666,0.0015187327831865,0.9999988467247016,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 12:00:00,Ballygunge,22.5367507,88.3638022,40.42333333333334,25.356666666666666,29.51,1.3,0.0017014455734063,0.9999985525404328,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 15:00:00,Ballygunge,22.5367507,88.3638022,56.02333333333333,22.55666666666667,40.17333333333334,0.47,0.0014804180284961,0.99999890418063,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 18:00:00,Ballygunge,22.5367507,88.3638022,77.75,18.273333333333333,62.053333333333335,0.2533333333333333,0.0011846393953986,0.9999992983145052,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-12 21:00:00,Ballygunge,22.5367507,88.3638022,106.53000000000002,16.97,86.56,0.2299999999999999,0.0012701121661712,0.9999991934072172,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 00:00:00,Ballygunge,22.5367507,88.3638022,135.3166666666667,16.583333333333332,99.2,0.49,0.0009573204184718,0.9999995417687032,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 03:00:00,Ballygunge,22.5367507,88.3638022,158.48,17.366666666666667,98.94,0.9233333333333332,0.0009045799981448,0.9999995908674296,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 06:00:00,Ballygunge,22.5367507,88.3638022,191.36333333333332,19.27333333333333,96.55666666666669,0.8433333333333334,0.0008190363070667,0.9999996645897076,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 09:00:00,Ballygunge,22.5367507,88.3638022,124.71666666666664,24.25666666666667,83.27333333333333,0.8333333333333334,0.0009106763371849,0.9999995853342184,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 12:00:00,Ballygunge,22.5367507,88.3638022,68.32333333333334,26.87333333333333,64.77666666666667,0.62,0.0011490360761016,0.99999933985783,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 15:00:00,Ballygunge,22.5367507,88.3638022,57.19,24.80333333333333,84.73333333333333,0.3133333333333333,0.0007590476160088,0.9999997119233168,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 18:00:00,Ballygunge,22.5367507,88.3638022,52.42333333333334,21.313333333333333,99.46999999999998,0.4333333333333333,0.0006029175097345,0.9999998182452216,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-13 21:00:00,Ballygunge,22.5367507,88.3638022,44.28,20.10333333333333,99.46999999999998,0.3033333333333333,0.0007236215014404,0.999999738185927,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 00:00:00,Ballygunge,22.5367507,88.3638022,44.27333333333333,19.676666666666662,99.47666666666667,0.3799999999999999,0.0015367027922535,0.9999988192715672,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 03:00:00,Ballygunge,22.5367507,88.3638022,38.15,20.52,99.46999999999998,0.4366666666666667,0.0015780125449337,0.999998754937429,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 06:00:00,Ballygunge,22.5367507,88.3638022,37.89000000000001,21.36,99.46999999999998,0.3866666666666667,0.001128248273765,0.9999993635277138,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 09:00:00,Ballygunge,22.5367507,88.3638022,46.77333333333333,24.02,99.29333333333334,0.6433333333333333,0.0012446280608789,0.999999225450195,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 12:00:00,Ballygunge,22.5367507,88.3638022,54.25,26.566666666666663,77.33666666666666,0.5766666666666667,0.0015062565635849,0.9999988655949388,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 15:00:00,Ballygunge,22.5367507,88.3638022,61.45666666666667,25.26,79.01,0.5666666666666667,0.001522737933179,0.9999988406339214,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
2023-01-14 18:00:00,Ballygunge,22.5367507,88.3638022,78.41,22.326666666666664,99.23333333333332,0.3,0.0014386120564004,0.9999989651971402,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,0.0,0.0,0.0,Kolkata
